Original_Date,Year,Month,Day,Site,Species,Count,Date
11/22/09,2009,November,22,PET,Gallinula galeata,145,2009-11-22
11/22/09,2009,November,22,PET,Himantopus mexicanus melanurus,4,2009-11-22
11/22/09,2009,November,22,PET,Jacana jacana,46,2009-11-22
11/22/09,2009,November,22,PET,Pardirallus nigricans,4,2009-11-22
11/22/09,2009,November,22,PET,Platalea ajaja,1,2009-11-22
11/22/09,2009,November,22,PET,Rostrhamus sociabilis,2,2009-11-22
11/22/09,2009,November,22,PET,Tringa solitaria,1,2009-11-22
12/20/09,2009,December,20,Embu,Amazonetta brasiliensis,4,2009-12-20
12/20/09,2009,December,20,Embu,Dendrocygna viduata,6,2009-12-20
12/20/09,2009,December,20,Embu,Gallinula galeata,2,2009-12-20
12/20/09,2009,December,20,Embu,Gallinago paraguaiae,4,2009-12-20
12/20/09,2009,December,20,Embu,Jacana jacana,2,2009-12-20
12/20/09,2009,December,20,Embu,Tringa flavipes,30,2009-12-20
12/20/09,2009,December,20,Embu,Tringa melanoleuca,5,2009-12-20
12/20/09,2009,December,20,Embu,Tringa solitaria,2,2009-12-20
12/20/09,2009,December,20,PET,Actitis macularius,1,2009-12-20
12/20/09,2009,December,20,PET,Amazonetta brasiliensis,8,2009-12-20
12/20/09,2009,December,20,PET,Anas bahamensis,6,2009-12-20
12/20/09,2009,December,20,PET,Ardea alba,8,2009-12-20
12/20/09,2009,December,20,PET,Ardea cocoi,1,2009-12-20
12/20/09,2009,December,20,PET,Butorides striata,2,2009-12-20
12/20/09,2009,December,20,PET,Dendrocygna bicolor,8,2009-12-20
12/20/09,2009,December,20,PET,Egretta thula,8,2009-12-20
12/20/09,2009,December,20,PET,Gallinula galeata,79,2009-12-20
12/20/09,2009,December,20,PET,Jacana jacana,24,2009-12-20
12/20/09,2009,December,20,PET,Nannopterum brasilianum,1,2009-12-20
12/20/09,2009,December,20,PET,Podilymbus podiceps,1,2009-12-20
12/20/09,2009,December,20,PET,Rostrhamus sociabilis,3,2009-12-20
1/30/10,2010,January,30,Embu,Amazonetta brasiliensis,2,2010-01-30
1/30/10,2010,January,30,Embu,Anas bahamensis,2,2010-01-30
1/30/10,2010,January,30,Embu,Gallinago paraguaiae,4,2010-01-30
1/30/10,2010,January,30,Embu,Tringa flavipes,40,2010-01-30
1/30/10,2010,January,30,Embu,Tringa melanoleuca,2,2010-01-30
1/30/10,2010,January,30,Embu,Tringa solitaria,1,2010-01-30
1/30/10,2010,January,30,PET,Anas bahamensis,25,2010-01-30
1/30/10,2010,January,30,PET,Spatula versicolor,2,2010-01-30
1/30/10,2010,January,30,PET,Aramus guarauna,1,2010-01-30
1/30/10,2010,January,30,PET,Ardea alba,6,2010-01-30
1/30/10,2010,January,30,PET,Ardea cocoi,1,2010-01-30
1/30/10,2010,January,30,PET,Butorides striata,3,2010-01-30
1/30/10,2010,January,30,PET,Dendrocygna bicolor,3,2010-01-30
1/30/10,2010,January,30,PET,Dendrocygna viduata,7,2010-01-30
1/30/10,2010,January,30,PET,Egretta thula,4,2010-01-30
1/30/10,2010,January,30,PET,Gallinula galeata,4,2010-01-30
1/30/10,2010,January,30,PET,Himantopus mexicanus melanurus,3,2010-01-30
1/30/10,2010,January,30,PET,Jacana jacana,2,2010-01-30
1/30/10,2010,January,30,PET,Nannopterum brasilianum,4,2010-01-30
1/30/10,2010,January,30,PET,Nycticorax nycticorax,2,2010-01-30
1/30/10,2010,January,30,PET,Rostrhamus sociabilis,1,2010-01-30
1/30/10,2010,January,30,PET,Tringa melanoleuca,2,2010-01-30
1/30/10,2010,January,30,PET,Vanellus chilensis,2,2010-01-30
3/7/10,2010,March,7,Embu,Amazonetta brasiliensis,12,2010-03-07
3/7/10,2010,March,7,Embu,Gallinula galeata,4,2010-03-07
3/7/10,2010,March,7,Embu,Jacana jacana,2,2010-03-07
3/7/10,2010,March,7,Embu,Nannopterum brasilianum,1,2010-03-07
3/7/10,2010,March,7,Embu,Tringa flavipes,32,2010-03-07
3/7/10,2010,March,7,Embu,Tringa melanoleuca,5,2010-03-07
3/7/10,2010,March,7,Embu,Tringa solitaria,5,2010-03-07
3/7/10,2010,March,7,PET,Actitis macularius,3,2010-03-07
3/7/10,2010,March,7,PET,Anas bahamensis,95,2010-03-07
3/7/10,2010,March,7,PET,Ardea alba,18,2010-03-07
3/7/10,2010,March,7,PET,Ardea cocoi,5,2010-03-07
3/7/10,2010,March,7,PET,Butorides striata,4,2010-03-07
3/7/10,2010,March,7,PET,Dendrocygna bicolor,14,2010-03-07
3/7/10,2010,March,7,PET,Dendrocygna viduata,12,2010-03-07
3/7/10,2010,March,7,PET,Egretta thula,10,2010-03-07
3/7/10,2010,March,7,PET,Gallinula galeata,110,2010-03-07
3/7/10,2010,March,7,PET,Jacana jacana,24,2010-03-07
3/7/10,2010,March,7,PET,Nannopterum brasilianum,16,2010-03-07
3/7/10,2010,March,7,PET,Nycticorax nycticorax,2,2010-03-07
3/7/10,2010,March,7,PET,Rostrhamus sociabilis,2,2010-03-07
3/27/10,2010,March,27,Embu,Himantopus mexicanus melanurus,2,2010-03-27
3/27/10,2010,March,27,Embu,Tringa flavipes,4,2010-03-27
3/27/10,2010,March,27,Embu,Tringa melanoleuca,5,2010-03-27
3/27/10,2010,March,27,Embu,Tringa solitaria,1,2010-03-27
3/27/10,2010,March,27,PET,Actitis macularius,1,2010-03-27
3/27/10,2010,March,27,PET,Amazonetta brasiliensis,6,2010-03-27
3/27/10,2010,March,27,PET,Anas bahamensis,103,2010-03-27
3/27/10,2010,March,27,PET,Spatula versicolor,4,2010-03-27
3/27/10,2010,March,27,PET,Anhinga anhinga,1,2010-03-27
3/27/10,2010,March,27,PET,Ardea alba,8,2010-03-27
3/27/10,2010,March,27,PET,Ardea cocoi,2,2010-03-27
3/27/10,2010,March,27,PET,Butorides striata,3,2010-03-27
3/27/10,2010,March,27,PET,Dendrocygna bicolor,29,2010-03-27
3/27/10,2010,March,27,PET,Dendrocygna viduata,20,2010-03-27
3/27/10,2010,March,27,PET,Egretta thula,2,2010-03-27
3/27/10,2010,March,27,PET,Gallinula galeata,97,2010-03-27
3/27/10,2010,March,27,PET,Jacana jacana,6,2010-03-27
3/27/10,2010,March,27,PET,Tringa flavipes,5,2010-03-27
4/18/10,2010,April,18,Embu,Gallinago paraguaiae,8,2010-04-18
4/18/10,2010,April,18,PET,Actitis macularius,1,2010-04-18
4/18/10,2010,April,18,PET,Amazonetta brasiliensis,6,2010-04-18
4/18/10,2010,April,18,PET,Anas bahamensis,200,2010-04-18
4/18/10,2010,April,18,PET,Spatula versicolor,2,2010-04-18
4/18/10,2010,April,18,PET,Anhinga anhinga,2,2010-04-18
4/18/10,2010,April,18,PET,Dendrocygna bicolor,20,2010-04-18
4/18/10,2010,April,18,PET,Dendrocygna viduata,4,2010-04-18
4/18/10,2010,April,18,PET,Egretta thula,12,2010-04-18
4/18/10,2010,April,18,PET,Gallinula galeata,260,2010-04-18
4/18/10,2010,April,18,PET,Himantopus mexicanus melanurus,12,2010-04-18
4/18/10,2010,April,18,PET,Jacana jacana,18,2010-04-18
4/18/10,2010,April,18,PET,Nannopterum brasilianum,8,2010-04-18
4/18/10,2010,April,18,PET,Tringa flavipes,61,2010-04-18
5/29/10,2010,May,29,Embu,Amazonetta brasiliensis,8,2010-05-29
5/29/10,2010,May,29,Embu,Donacobius atricapilla,1,2010-05-29
5/29/10,2010,May,29,Embu,Gallinago paraguaiae,12,2010-05-29
5/29/10,2010,May,29,Embu,Himantopus mexicanus melanurus,4,2010-05-29
5/29/10,2010,May,29,Embu,Ictinia plumbea,1,2010-05-29
5/29/10,2010,May,29,Embu,Jacana jacana,2,2010-05-29
5/29/10,2010,May,29,Embu,Psittacara leucophthalmus,12,2010-05-29
5/29/10,2010,May,29,PET,Amazonetta brasiliensis,46,2010-05-29
5/29/10,2010,May,29,PET,Anas bahamensis,12,2010-05-29
5/29/10,2010,May,29,PET,Anhinga anhinga,4,2010-05-29
5/29/10,2010,May,29,PET,Aramus guarauna,2,2010-05-29
5/29/10,2010,May,29,PET,Dendrocygna viduata,4,2010-05-29
5/29/10,2010,May,29,PET,Gallinula galeata,160,2010-05-29
5/29/10,2010,May,29,PET,Jacana jacana,8,2010-05-29
5/29/10,2010,May,29,PET,Nannopterum brasilianum,28,2010-05-29
5/29/10,2010,May,29,PET,Nycticorax nycticorax,2,2010-05-29
5/29/10,2010,May,29,PET,Rostrhamus sociabilis,1,2010-05-29
7/5/10,2010,July,5,PET,Amazonetta brasiliensis,33,2010-07-05
7/5/10,2010,July,5,PET,Anas bahamensis,14,2010-07-05
7/5/10,2010,July,5,PET,Anhinga anhinga,5,2010-07-05
7/5/10,2010,July,5,PET,Aramus guarauna,2,2010-07-05
7/5/10,2010,July,5,PET,Ardea alba,8,2010-07-05
7/5/10,2010,July,5,PET,Butorides striata,2,2010-07-05
7/5/10,2010,July,5,PET,Chloroceryle americana,1,2010-07-05
7/5/10,2010,July,5,PET,Dendrocygna viduata,3,2010-07-05
7/5/10,2010,July,5,PET,Egretta thula,4,2010-07-05
7/5/10,2010,July,5,PET,Gallinula galeata,39,2010-07-05
7/5/10,2010,July,5,PET,Jacana jacana,3,2010-07-05
7/5/10,2010,July,5,PET,Nannopterum brasilianum,48,2010-07-05
7/5/10,2010,July,5,PET,Nycticorax nycticorax,2,2010-07-05
7/31/10,2010,July,31,Embu,Amazonetta brasiliensis,6,2010-07-31
7/31/10,2010,July,31,Embu,Egretta thula,2,2010-07-31
7/31/10,2010,July,31,Embu,Gallinula galeata,2,2010-07-31
7/31/10,2010,July,31,Embu,Gallinago paraguaiae,14,2010-07-31
7/31/10,2010,July,31,Embu,Himantopus mexicanus melanurus,3,2010-07-31
7/31/10,2010,July,31,Embu,Jacana jacana,2,2010-07-31
7/31/10,2010,July,31,Embu,Syrigma sibilatrix,3,2010-07-31
7/31/10,2010,July,31,Embu,Tringa flavipes,1,2010-07-31
7/31/10,2010,July,31,PET,Amazonetta brasiliensis,50,2010-07-31
7/31/10,2010,July,31,PET,Anas bahamensis,6,2010-07-31
7/31/10,2010,July,31,PET,Ardea alba,2,2010-07-31
7/31/10,2010,July,31,PET,Butorides striata,2,2010-07-31
7/31/10,2010,July,31,PET,Dendrocygna bicolor,6,2010-07-31
7/31/10,2010,July,31,PET,Dendrocygna viduata,4,2010-07-31
7/31/10,2010,July,31,PET,Gallinula galeata,125,2010-07-31
7/31/10,2010,July,31,PET,Himantopus mexicanus melanurus,4,2010-07-31
7/31/10,2010,July,31,PET,Laterallus melanophaius,1,2010-07-31
7/31/10,2010,July,31,PET,Nannopterum brasilianum,16,2010-07-31
7/31/10,2010,July,31,PET,Tringa solitaria,1,2010-07-31
8/15/10,2010,August,15,Embu,Agelasticus cyanopus,2,2010-08-15
8/15/10,2010,August,15,Embu,Amazonetta brasiliensis,6,2010-08-15
8/15/10,2010,August,15,Embu,Ardea alba,1,2010-08-15
8/15/10,2010,August,15,Embu,Donacobius atricapilla,1,2010-08-15
8/15/10,2010,August,15,Embu,Gallinula galeata,6,2010-08-15
8/15/10,2010,August,15,Embu,Gallinago paraguaiae,24,2010-08-15
8/15/10,2010,August,15,Embu,Jacana jacana,4,2010-08-15
9/19/10,2010,September,19,Embu,Amazonetta brasiliensis,2,2010-09-19
9/19/10,2010,September,19,Embu,Aramides saracura,1,2010-09-19
9/19/10,2010,September,19,Embu,Gallinula galeata,4,2010-09-19
9/19/10,2010,September,19,Embu,Gallinago paraguaiae,12,2010-09-19
9/19/10,2010,September,19,Embu,Jacana jacana,2,2010-09-19
9/19/10,2010,September,19,Embu,Sicalis flaveola,1,2010-09-19
9/19/10,2010,September,19,Embu,Syrigma sibilatrix,1,2010-09-19
9/19/10,2010,September,19,Embu,Tringa flavipes,6,2010-09-19
9/19/10,2010,September,19,Embu,Tringa melanoleuca,2,2010-09-19
9/19/10,2010,September,19,Embu,Tringa solitaria,1,2010-09-19
9/19/10,2010,September,19,PET,Amazonetta brasiliensis,32,2010-09-19
9/19/10,2010,September,19,PET,Anas bahamensis,2,2010-09-19
9/19/10,2010,September,19,PET,Aramus guarauna,2,2010-09-19
9/19/10,2010,September,19,PET,Ardea alba,1,2010-09-19
9/19/10,2010,September,19,PET,Dendrocygna bicolor,12,2010-09-19
9/19/10,2010,September,19,PET,Egretta thula,2,2010-09-19
9/19/10,2010,September,19,PET,Gallinula galeata,65,2010-09-19
9/19/10,2010,September,19,PET,Himantopus mexicanus melanurus,2,2010-09-19
9/19/10,2010,September,19,PET,Jacana jacana,4,2010-09-19
9/19/10,2010,September,19,PET,Nycticorax nycticorax,1,2010-09-19
9/19/10,2010,September,19,PET,Tringa flavipes,3,2010-09-19
9/19/10,2010,September,19,PET,Tringa solitaria,4,2010-09-19
10/17/10,2010,October,17,Embu,Amazonetta brasiliensis,12,2010-10-17
10/17/10,2010,October,17,Embu,Ardea cocoi,1,2010-10-17
10/17/10,2010,October,17,Embu,Gallinula galeata,4,2010-10-17
10/17/10,2010,October,17,Embu,Gallinago paraguaiae,3,2010-10-17
10/17/10,2010,October,17,Embu,Porphyrio martinica,2,2010-10-17
10/17/10,2010,October,17,Embu,Tapera naevia,1,2010-10-17
10/17/10,2010,October,17,Embu,Tringa flavipes,2,2010-10-17
10/17/10,2010,October,17,Embu,Tringa melanoleuca,1,2010-10-17
10/17/10,2010,October,17,Embu,Tringa solitaria,2,2010-10-17
10/17/10,2010,October,17,Embu,Tyrannus savana,8,2010-10-17
10/17/10,2010,October,17,PET,Amazonetta brasiliensis,28,2010-10-17
10/17/10,2010,October,17,PET,Anas bahamensis,2,2010-10-17
10/17/10,2010,October,17,PET,Anhinga anhinga,1,2010-10-17
10/17/10,2010,October,17,PET,Aramus guarauna,3,2010-10-17
10/17/10,2010,October,17,PET,Butorides striata,1,2010-10-17
10/17/10,2010,October,17,PET,Calidris melanotos,1,2010-10-17
10/17/10,2010,October,17,PET,Dendrocygna bicolor,26,2010-10-17
10/17/10,2010,October,17,PET,Dendrocygna viduata,21,2010-10-17
10/17/10,2010,October,17,PET,Egretta thula,6,2010-10-17
10/17/10,2010,October,17,PET,Gallinula galeata,180,2010-10-17
10/17/10,2010,October,17,PET,Himantopus mexicanus melanurus,4,2010-10-17
10/17/10,2010,October,17,PET,Jacana jacana,8,2010-10-17
10/17/10,2010,October,17,PET,Nannopterum brasilianum,6,2010-10-17
10/17/10,2010,October,17,PET,Pardirallus nigricans,2,2010-10-17
10/17/10,2010,October,17,PET,Podilymbus podiceps,1,2010-10-17
10/17/10,2010,October,17,PET,Tringa flavipes,8,2010-10-17
10/17/10,2010,October,17,PET,Tringa solitaria,6,2010-10-17
12/11/10,2010,December,11,Embu,Amazonetta brasiliensis,2,2010-12-11
12/11/10,2010,December,11,Embu,Gallinula galeata,4,2010-12-11
12/11/10,2010,December,11,Embu,Gallinago paraguaiae,4,2010-12-11
12/11/10,2010,December,11,Embu,Jacana jacana,2,2010-12-11
12/11/10,2010,December,11,Embu,Porphyrio martinica,2,2010-12-11
12/11/10,2010,December,11,Embu,Tringa flavipes,2,2010-12-11
12/11/10,2010,December,11,Embu,Tringa solitaria,4,2010-12-11
12/11/10,2010,December,11,PET,Actitis macularius,4,2010-12-11
12/11/10,2010,December,11,PET,Amazonetta brasiliensis,16,2010-12-11
12/11/10,2010,December,11,PET,Anas bahamensis,4,2010-12-11
12/11/10,2010,December,11,PET,Ardea alba,2,2010-12-11
12/11/10,2010,December,11,PET,Ardea cocoi,1,2010-12-11
12/11/10,2010,December,11,PET,Butorides striata,2,2010-12-11
12/11/10,2010,December,11,PET,Dendrocygna bicolor,2,2010-12-11
12/11/10,2010,December,11,PET,Egretta thula,2,2010-12-11
12/11/10,2010,December,11,PET,Gallinula galeata,180,2010-12-11
12/11/10,2010,December,11,PET,Himantopus mexicanus melanurus,4,2010-12-11
12/11/10,2010,December,11,PET,Jacana jacana,4,2010-12-11
12/11/10,2010,December,11,PET,Nycticorax nycticorax,1,2010-12-11
12/11/10,2010,December,11,PET,Rostrhamus sociabilis,1,2010-12-11
12/11/10,2010,December,11,PET,Tringa flavipes,6,2010-12-11
12/11/10,2010,December,11,PET,Tringa melanoleuca,2,2010-12-11
12/11/10,2010,December,11,PET,Tringa solitaria,1,2010-12-11
1/9/11,2011,January,9,Embu,Amazonetta brasiliensis,4,2011-01-09
1/9/11,2011,January,9,Embu,Ardea alba,1,2011-01-09
1/9/11,2011,January,9,Embu,Gallinula galeata,4,2011-01-09
1/9/11,2011,January,9,Embu,Jacana jacana,2,2011-01-09
1/9/11,2011,January,9,Embu,Nycticorax nycticorax,4,2011-01-09
1/9/11,2011,January,9,Embu,Tringa flavipes,4,2011-01-09
1/9/11,2011,January,9,Embu,Tringa melanoleuca,5,2011-01-09
1/9/11,2011,January,9,PET,Amazonetta brasiliensis,12,2011-01-09
1/9/11,2011,January,9,PET,Ardea alba,4,2011-01-09
1/9/11,2011,January,9,PET,Egretta thula,2,2011-01-09
1/9/11,2011,January,9,PET,Gallinula galeata,60,2011-01-09
1/9/11,2011,January,9,PET,Jacana jacana,8,2011-01-09
1/9/11,2011,January,9,PET,Nycticorax nycticorax,2,2011-01-09
1/9/11,2011,January,9,PET,Rostrhamus sociabilis,1,2011-01-09
2/5/11,2011,February,5,PET,Amazonetta brasiliensis,4,2011-02-05
2/5/11,2011,February,5,PET,Anas bahamensis,3,2011-02-05
2/5/11,2011,February,5,PET,Anhinga anhinga,1,2011-02-05
2/5/11,2011,February,5,PET,Ardea cocoi,1,2011-02-05
2/5/11,2011,February,5,PET,Butorides striata,1,2011-02-05
2/5/11,2011,February,5,PET,Dendrocygna viduata,14,2011-02-05
2/5/11,2011,February,5,PET,Egretta thula,6,2011-02-05
2/5/11,2011,February,5,PET,Gallinula galeata,34,2011-02-05
2/5/11,2011,February,5,PET,Jacana jacana,10,2011-02-05
2/5/11,2011,February,5,PET,Nannopterum brasilianum,2,2011-02-05
2/5/11,2011,February,5,PET,Podilymbus podiceps,3,2011-02-05
2/5/11,2011,February,5,PET,Syrigma sibilatrix,3,2011-02-05
2/5/11,2011,February,5,PET,Tringa melanoleuca,1,2011-02-05
2/5/11,2011,February,5,PET,Vanellus chilensis,15,2011-02-05
3/8/11,2011,March,8,Embu,Actitis macularius,2,2011-03-08
3/8/11,2011,March,8,Embu,Amazonetta brasiliensis,2,2011-03-08
3/8/11,2011,March,8,Embu,Ardea alba,1,2011-03-08
3/8/11,2011,March,8,Embu,Ardea cocoi,1,2011-03-08
3/8/11,2011,March,8,Embu,Dendrocygna viduata,2,2011-03-08
3/8/11,2011,March,8,Embu,Gallinago paraguaiae,6,2011-03-08
3/8/11,2011,March,8,Embu,Jacana jacana,6,2011-03-08
3/8/11,2011,March,8,Embu,Nannopterum brasilianum,2,2011-03-08
3/8/11,2011,March,8,Embu,Tachycineta leucorrhoa,4,2011-03-08
3/8/11,2011,March,8,Embu,Tringa flavipes,12,2011-03-08
3/8/11,2011,March,8,Embu,Tringa melanoleuca,4,2011-03-08
3/8/11,2011,March,8,Embu,Tringa solitaria,1,2011-03-08
3/8/11,2011,March,8,PET,Actitis macularius,10,2011-03-08
3/8/11,2011,March,8,PET,Anas bahamensis,48,2011-03-08
3/8/11,2011,March,8,PET,Spatula versicolor,2,2011-03-08
3/8/11,2011,March,8,PET,Aramus guarauna,2,2011-03-08
3/8/11,2011,March,8,PET,Ardea alba,6,2011-03-08
3/8/11,2011,March,8,PET,Ardea cocoi,2,2011-03-08
3/8/11,2011,March,8,PET,Butorides striata,1,2011-03-08
3/8/11,2011,March,8,PET,Dendrocygna viduata,12,2011-03-08
3/8/11,2011,March,8,PET,Egretta thula,4,2011-03-08
3/8/11,2011,March,8,PET,Gallinula galeata,115,2011-03-08
3/8/11,2011,March,8,PET,Himantopus mexicanus melanurus,2,2011-03-08
3/8/11,2011,March,8,PET,Jacana jacana,13,2011-03-08
3/8/11,2011,March,8,PET,Megaceryle torquata,1,2011-03-08
3/8/11,2011,March,8,PET,Tringa flavipes,20,2011-03-08
3/8/11,2011,March,8,PET,Tringa solitaria,2,2011-03-08
4/10/11,2011,April,10,PET,Amazonetta brasiliensis,40,2011-04-10
4/10/11,2011,April,10,PET,Anas bahamensis,70,2011-04-10
4/10/11,2011,April,10,PET,Aramus guarauna,2,2011-04-10
4/10/11,2011,April,10,PET,Ardea alba,6,2011-04-10
4/10/11,2011,April,10,PET,Butorides striata,5,2011-04-10
4/10/11,2011,April,10,PET,Dendrocygna viduata,2,2011-04-10
4/10/11,2011,April,10,PET,Egretta thula,8,2011-04-10
4/10/11,2011,April,10,PET,Gallinula galeata,85,2011-04-10
4/10/11,2011,April,10,PET,Himantopus mexicanus melanurus,2,2011-04-10
4/10/11,2011,April,10,PET,Jacana jacana,6,2011-04-10
4/10/11,2011,April,10,PET,Nycticorax nycticorax,2,2011-04-10
4/10/11,2011,April,10,PET,Platalea ajaja,8,2011-04-10
4/10/11,2011,April,10,PET,Tringa flavipes,40,2011-04-10
5/19/11,2011,May,19,PET,Amazonetta brasiliensis,26,2011-05-19
5/19/11,2011,May,19,PET,Anas bahamensis,14,2011-05-19
5/19/11,2011,May,19,PET,Ardea alba,2,2011-05-19
5/19/11,2011,May,19,PET,Egretta thula,2,2011-05-19
5/19/11,2011,May,19,PET,Gallinula galeata,180,2011-05-19
5/19/11,2011,May,19,PET,Jacana jacana,18,2011-05-19
5/19/11,2011,May,19,PET,Nannopterum brasilianum,22,2011-05-19
5/19/11,2011,May,19,PET,Pardirallus nigricans,2,2011-05-19
6/12/11,2011,June,12,PET,Amazonetta brasiliensis,22,2011-06-12
6/12/11,2011,June,12,PET,Anas bahamensis,20,2011-06-12
6/12/11,2011,June,12,PET,Ardea alba,2,2011-06-12
6/12/11,2011,June,12,PET,Butorides striata,1,2011-06-12
6/12/11,2011,June,12,PET,Dendrocygna bicolor,8,2011-06-12
6/12/11,2011,June,12,PET,Gallinula galeata,120,2011-06-12
6/12/11,2011,June,12,PET,Himantopus mexicanus melanurus,4,2011-06-12
6/12/11,2011,June,12,PET,Jacana jacana,8,2011-06-12
8/24/11,2011,August,24,PET,Actitis macularius,4,2011-08-24
8/24/11,2011,August,24,PET,Amazonetta brasiliensis,26,2011-08-24
8/24/11,2011,August,24,PET,Anas bahamensis,14,2011-08-24
8/24/11,2011,August,24,PET,Aramus guarauna,6,2011-08-24
8/24/11,2011,August,24,PET,Ardea alba,4,2011-08-24
8/24/11,2011,August,24,PET,Ardea cocoi,2,2011-08-24
8/24/11,2011,August,24,PET,Butorides striata,2,2011-08-24
8/24/11,2011,August,24,PET,Dendrocygna bicolor,6,2011-08-24
8/24/11,2011,August,24,PET,Dendrocygna viduata,12,2011-08-24
8/24/11,2011,August,24,PET,Egretta thula,33,2011-08-24
8/24/11,2011,August,24,PET,Elaenia flavogaster,2,2011-08-24
8/24/11,2011,August,24,PET,Gallinula galeata,78,2011-08-24
8/24/11,2011,August,24,PET,Jacana jacana,16,2011-08-24
8/24/11,2011,August,24,PET,Nannopterum brasilianum,2,2011-08-24
8/24/11,2011,August,24,PET,Nycticorax nycticorax,4,2011-08-24
8/24/11,2011,August,24,PET,Pardirallus nigricans,2,2011-08-24
8/24/11,2011,August,24,PET,Pitangus sulphuratus,1,2011-08-24
8/24/11,2011,August,24,PET,Platalea ajaja,1,2011-08-24
8/24/11,2011,August,24,PET,Tringa flavipes,4,2011-08-24
8/24/11,2011,August,24,PET,Tringa solitaria,1,2011-08-24
9/25/11,2011,September,25,PET,Actitis macularius,5,2011-09-25
9/25/11,2011,September,25,PET,Amazonetta brasiliensis,8,2011-09-25
9/25/11,2011,September,25,PET,Ardea cocoi,1,2011-09-25
9/25/11,2011,September,25,PET,Dendrocygna bicolor,8,2011-09-25
9/25/11,2011,September,25,PET,Dendrocygna viduata,4,2011-09-25
9/25/11,2011,September,25,PET,Egretta thula,4,2011-09-25
9/25/11,2011,September,25,PET,Elaenia flavogaster,1,2011-09-25
9/25/11,2011,September,25,PET,Gallinula galeata,68,2011-09-25
9/25/11,2011,September,25,PET,Himantopus mexicanus melanurus,2,2011-09-25
9/25/11,2011,September,25,PET,Jacana jacana,3,2011-09-25
9/25/11,2011,September,25,PET,Nannopterum brasilianum,4,2011-09-25
9/25/11,2011,September,25,PET,Nycticorax nycticorax,3,2011-09-25
9/25/11,2011,September,25,PET,Tringa flavipes,2,2011-09-25
9/25/11,2011,September,25,PET,Tringa melanoleuca,6,2011-09-25
9/25/11,2011,September,25,PET,Tringa solitaria,6,2011-09-25
11/13/11,2011,November,13,PET,Amazonetta brasiliensis,22,2011-11-13
11/13/11,2011,November,13,PET,Ardea alba,1,2011-11-13
11/13/11,2011,November,13,PET,Calidris melanotos,1,2011-11-13
11/13/11,2011,November,13,PET,Dendrocygna bicolor,6,2011-11-13
11/13/11,2011,November,13,PET,Dendrocygna viduata,14,2011-11-13
11/13/11,2011,November,13,PET,Gallinula galeata,70,2011-11-13
11/13/11,2011,November,13,PET,Jacana jacana,9,2011-11-13
11/13/11,2011,November,13,PET,Tringa flavipes,15,2011-11-13
11/13/11,2011,November,13,PET,Tringa melanoleuca,2,2011-11-13
11/13/11,2011,November,13,PET,Tringa solitaria,8,2011-11-13
1/4/12,2012,January,4,Embu,Amazonetta brasiliensis,2,2012-01-04
1/4/12,2012,January,4,Embu,Anas bahamensis,2,2012-01-04
1/4/12,2012,January,4,Embu,Gallinago paraguaiae,2,2012-01-04
1/4/12,2012,January,4,Embu,Himantopus mexicanus melanurus,7,2012-01-04
1/4/12,2012,January,4,Embu,Tringa flavipes,6,2012-01-04
